client_addr,request_type,request_result,initial_timestamp,final_timestamp
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:53:34.191651Z,2020-12-07T09:53:34.228126Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:53:34.230124Z,2020-12-07T09:53:34.266529Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:53:34.268932Z,2020-12-07T09:53:34.270701Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:53:34.272282Z,2020-12-07T09:53:36.090880Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:53:36.095741Z,2020-12-07T09:53:36.137083Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:53:36.138945Z,2020-12-07T09:53:36.140661Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:53:36.141889Z,2020-12-07T09:53:42.588762Z
127.0.0.1:50782,WriteOnly,Ok,2020-12-07T09:53:42.590973Z,2020-12-07T09:53:42.624435Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:53:42.626791Z,2020-12-07T09:53:42.664595Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:53:42.666550Z,2020-12-07T09:53:42.668728Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:53:42.670736Z,2020-12-07T09:53:44.611687Z
127.0.0.1:50782,WriteOnly,Ok,2020-12-07T09:53:44.614192Z,2020-12-07T09:53:44.663280Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:53:44.665431Z,2020-12-07T09:53:44.721180Z
127.0.0.1:50782,WriteOnlyEarlyRelease,Ok,2020-12-07T09:53:44.723454Z,2020-12-07T09:53:44.775917Z
127.0.0.1:50782,ReadOnlyEarlyRelease,Ok,2020-12-07T09:53:44.779468Z,2020-12-07T09:53:44.829744Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:53:44.831785Z,2020-12-07T09:53:44.879095Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:53:44.880972Z,2020-12-07T09:53:44.931165Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:53:44.932655Z,2020-12-07T09:53:44.934164Z
